,state,county,fips,expense.rent,pop,Percent 20-49,Percent Male 20-49,Median Age,overall pop,u18 pop,18-24 pop,male pop,female pop,force,ue%,CDBG_AMT,ESG_AMT,HOME_AMT,HOPWA_AMT,TOT_AMT,inc,% change
547,LA,St. Tammany,22103,8921.71427815536,233740,41.2,41.5,40.6,611.0,226.0,10.0,304.0,307.0,116814.0,3.8,0.0,0.0,0.0,0.0,0.0,71361,-3.6
548,LA,Tangipahoa,22105,6533.71427815536,121097,44.3,43.2,35.6,611.0,226.0,10.0,304.0,307.0,56131.0,6.4,0.0,0.0,0.0,0.0,0.0,47076,8.1
549,LA,Terrebonne,22109,6821.71427815536,111860,44.400000000000006,44.5,37.7,,,,,,45015.0,5.8,0.0,0.0,0.0,0.0,0.0,49612,7.8
550,LA,Vermilion,22113,5777.71427815536,57999,,,,,,,,,23846.0,5.0,0.0,0.0,0.0,0.0,0.0,46494,6.4
551,LA,Vernon,22115,7793.71427815536,52334,,,,,,,,,16011.0,4.6,0.0,0.0,0.0,0.0,0.0,47307,6.7
552,LA,Washington,22117,5513.71427815536,47168,,,,,,,,,16870.0,5.9,0.0,0.0,0.0,0.0,0.0,,
553,LA,Webster,22119,5513.71427815536,41207,,,,,,,,,14001.0,5.5,0.0,0.0,0.0,0.0,0.0,,
554,MA,Barnstable,25001,12617.7142781554,215888,32.3,33.7,54.6,397.0,92.0,13.0,214.0,183.0,112478.0,6.7,0.0,0.0,0.0,0.0,0.0,83191,6.8
555,MA,Berkshire,25003,8909.71427815536,131219,37.99999999999999,40.7,47.8,,,,,,62666.0,6.7,0.0,0.0,0.0,0.0,0.0,65050,8.3
556,MA,Bristol,25005,8117.71427815536,598160,44.3,45.00000000000001,41.3,1024.0,380.0,67.0,498.0,525.0,299547.0,6.5,5516664.0,455570.0,1993560.0,0.0,7965794.0,64924,11
557,MA,Essex,25009,20405.7142781554,749465,43.6,44.6,40.9,851.0,458.0,56.0,387.0,443.0,423777.0,6.4,4237519.0,344503.0,1786273.0,0.0,6368295.0,78093,7
558,MA,Hampden,25013,8765.71427815536,463490,44.8,45.2,39.9,2294.0,1109.0,186.0,1086.0,1205.0,227099.0,7.6,3809591.0,309679.0,1579372.0,585390.0,6284032.0,61522,9.2
559,MA,Hampshire,25015,8765.71427815536,158080,44.1,45.1,36.4,,,,,,89375.0,4.7,0.0,0.0,0.0,0.0,0.0,60717,6.2
560,MA,Norfolk,25021,12425.7142781554,670850,44.8,45.8,40.6,1008.0,349.0,59.0,502.0,503.0,390570.0,5.1,1798521.0,150286.0,823713.0,0.0,2772520.0,104059,4.7
561,MA,Plymouth,25023,12425.7142781554,494919,40.8,41.6,42.7,,,,,,283684.0,6.1,0.0,0.0,0.0,0.0,0.0,79817,7.8
562,MA,Suffolk,25025,20405.7142781554,722023,61.400000000000006,61.7,33.8,7674.0,3049.0,612.0,3719.0,3930.0,453174.0,6.0,17229498.0,1418872.0,5863642.0,2588781.0,27100793.0,98644,9
563,MA,Worcester,25027,8777.71427815536,798552,44.8,45.70000000000001,40.0,1277.0,392.0,114.0,668.0,600.0,443682.0,5.9,4368288.0,355942.0,1580338.0,587285.0,6891853.0,65793,8.5
564,MD,Allegany,24001,5909.71427815536,75087,47.3,53.19999999999999,41.3,,,,,,30504.0,6.4,0.0,0.0,0.0,0.0,0.0,47347,8
565,MD,Anne Arundel,24003,11681.7142781554,537656,46.8,48.4,38.4,307.0,70.0,15.0,176.0,130.0,312621.0,4.7,1964167.0,158508.0,780628.0,0.0,2903303.0,76059,5.5
566,MD,Baltimore,24005,11681.7142781554,805029,43.9,44.3,39.9,1597.0,205.0,69.0,1073.0,512.0,444930.0,5.7,25475654.0,2068101.0,6646024.0,8417340.0,42607119.0,69561,6.6
598,MD,Calvert,24009,16241.7142781554,88737,41.20000000000001,43.1,40.5,,,,,,48774.0,4.6,0.0,0.0,0.0,0.0,0.0,70690,4.8
599,MD,Caroline,24011,7553.71427815536,33066,,,,,,,,,17435.0,4.7,0.0,0.0,0.0,0.0,0.0,53549,4.5
600,MD,Carroll,24013,11681.7142781554,167134,40.3,41.0,41.3,76.0,12.0,6.0,45.0,30.0,93816.0,4.2,0.0,0.0,0.0,0.0,0.0,69397,5.4
601,MD,Cecil,24015,10697.7142781554,101108,42.6,42.1,41.3,,,,,,52338.0,5.2,0.0,0.0,0.0,0.0,0.0,55293,5.3
602,MD,Charles,24017,16241.7142781554,146551,44.9,44.5,39.0,,,,,,86208.0,5.7,0.0,0.0,0.0,0.0,0.0,63939,6.8
603,MD,Dorchester,24019,8069.71427815536,32618,,,,,,,,,16235.0,5.6,0.0,0.0,0.0,0.0,0.0,54075,6.8
604,MD,Frederick,24021,16241.7142781554,233385,44.5,45.7,38.8,216.0,34.0,20.0,121.0,94.0,134802.0,4.8,0.0,0.0,0.0,0.0,0.0,68704,4.8
605,MD,Garrett,24023,5741.71427815536,30097,,,,,,,,,15365.0,5.2,0.0,0.0,0.0,0.0,0.0,53008,7.5
606,MD,Harford,24025,11681.7142781554,244826,42.9,44.3,39.6,,,,,,139296.0,4.8,0.0,0.0,0.0,0.0,0.0,66633,6
607,MD,Howard,24027,11681.7142781554,287085,44.8,44.9,39.9,165.0,48.0,13.0,75.0,90.0,186574.0,4.3,0.0,0.0,0.0,0.0,0.0,86380,5.2
608,MD,Montgomery,24031,16241.7142781554,971777,44.00000000000001,44.4,40.0,581.0,103.0,35.0,325.0,254.0,547389.0,5.5,4637289.0,374421.0,1932285.0,0.0,6943995.0,92740,1.7
609,MD,Prince George's,24033,16241.7142781554,863420,47.1,48.5,38.4,1053.0,234.0,76.0,600.0,446.0,502972.0,7.5,0.0,0.0,0.0,0.0,0.0,54916,8.5
611,MD,Queen Anne's,24035,11681.7142781554,47798,,,,,,,,,27745.0,4.4,0.0,0.0,0.0,0.0,0.0,75811,4.4
612,MD,Somerset,24039,7409.71427815536,26470,,,,237.0,35.0,8.0,148.0,89.0,8824.0,7.6,0.0,0.0,0.0,0.0,0.0,37395,5
613,MD,St. Mary's,24037,12017.7142781554,105151,47.0,47.9,37.2,,,,,,57574.0,4.5,0.0,0.0,0.0,0.0,0.0,65762,5.1
614,MD,Talbot,24041,9329.71427815536,37782,,,,116.0,46.0,10.0,71.0,44.0,17647.0,5.3,0.0,0.0,0.0,0.0,0.0,84695,6.1
615,MD,Washington,24043,7697.71427815536,147430,43.6,47.2,40.7,,,,,,72458.0,5.4,0.0,0.0,0.0,0.0,0.0,,
616,MD,Wicomico,24045,9581.71427815536,98733,44.1,42.49999999999999,35.9,,,,,,49998.0,6.1,0.0,0.0,0.0,0.0,0.0,,
617,MD,Worcester,24047,8585.71427815536,51454,,,,,,,,,24913.0,8.2,0.0,0.0,0.0,0.0,0.0,,
618,ME,Androscoggin,23001,7337.71427815536,107702,43.2,43.50000000000001,40.8,,,,,,54219.0,4.9,0.0,0.0,0.0,0.0,0.0,49766,9.7
619,ME,Aroostook,23003,6389.71427815536,68473,36.5,37.5,48.2,,,,,,29056.0,5.7,0.0,0.0,0.0,0.0,0.0,49883,10.2
620,ME,Cumberland,23005,8705.71427815536,281098,45.2,46.0,41.8,,,,,,162433.0,4.0,1895922.0,157131.0,1151710.0,0.0,3204763.0,73972,7.2
621,ME,Franklin,23007,6593.71427815536,148063,,,,,,,,,13839.0,5.3,0.0,0.0,0.0,0.0,0.0,47206,8.4
622,ME,Hancock,23009,8117.71427815536,52727,,,,,,,,,28376.0,5.0,0.0,0.0,0.0,0.0,0.0,60105,7.2
623,ME,Kennebec,23011,7061.71427815536,122108,42.3,42.20000000000001,44.1,4411.0,1073.0,290.0,2461.0,1883.0,61360.0,4.3,0.0,0.0,0.0,0.0,0.0,53658,8.9
624,ME,Knox,23013,7949.71427815536,39655,,,,,,,,,19881.0,4.4,0.0,0.0,0.0,0.0,0.0,59420,6.5
625,ME,Lincoln,23015,8273.71427815536,33669,,,,,,,,,16707.0,4.4,0.0,0.0,0.0,0.0,0.0,59613,6.4
626,ME,Oxford,23017,7001.71427815536,56611,,,,,,,,,26298.0,5.6,0.0,0.0,0.0,0.0,0.0,45332,8.5
627,ME,Penobscot,23019,6737.71427815536,143678,43.3,44.0,42.2,,,,,,74855.0,4.7,0.0,0.0,0.0,0.0,0.0,50480,10.4
628,ME,Sagadahoc,23023,8777.71427815536,35293,,,,,,,,,19159.0,3.7,0.0,0.0,0.0,0.0,0.0,59843,8.2
629,ME,Somerset,23025,6749.71427815536,51024,,,,,,,,,22318.0,6.3,0.0,0.0,0.0,0.0,0.0,46860,10.8
630,ME,Waldo,23027,8117.71427815536,38786,,,,,,,,,20249.0,4.7,0.0,0.0,0.0,0.0,0.0,51757,8.4
631,ME,Washington,23029,6425.71427815536,214070,,,,,,,,,13452.0,6.5,0.0,0.0,0.0,0.0,0.0,,
632,ME,York,23031,9281.71427815536,197131,41.4,42.2,45.3,,,,,,112246.0,4.5,0.0,0.0,0.0,0.0,0.0,,
633,MI,Allegan,26005,6557.71427815536,111408,41.7,41.6,40.1,,,,,,60557.0,4.7,0.0,0.0,0.0,0.0,0.0,53375,9.3
634,MI,Alpena,26007,5681.71427815536,29598,,,,,,,,,13183.0,5.5,0.0,0.0,0.0,0.0,0.0,48428,11.5
635,MI,Barry,26015,7145.71427815536,59173,,,,,,,,,30851.0,4.6,0.0,0.0,0.0,0.0,0.0,52951,8.2
636,MI,Bay,26017,5789.71427815536,107771,42.1,44.0,43.9,,,,,,47921.0,6.1,0.0,0.0,0.0,0.0,0.0,50396,9.7
637,MI,Berrien,26021,5489.71427815536,156813,39.6,40.9,42.9,,,,,,69898.0,5.8,0.0,0.0,0.0,0.0,0.0,59656,9.2
638,MI,Branch,26023,5513.71427815536,45248,,,,,,,,,19085.0,5.0,0.0,0.0,0.0,0.0,0.0,45325,11
639,MI,Calhoun,26025,6005.71427815536,136146,42.1,44.2,40.3,218.0,40.0,6.0,140.0,78.0,59357.0,6.6,0.0,0.0,0.0,0.0,0.0,47789,10.6
640,MI,Cass,26027,5729.71427815536,52293,,,,,,,,,23154.0,5.1,0.0,0.0,0.0,0.0,0.0,56042,11.4
641,MI,Charlevoix,26029,5885.71427815536,25949,,,,,,,,,12219.0,6.0,0.0,0.0,0.0,0.0,0.0,62505,9.8
642,MI,Cheboygan,26031,5333.71427815536,26152,,,,,,,,,9941.0,8.3,0.0,0.0,0.0,0.0,0.0,48078,12.4
643,MI,Chippewa,26033,5309.71427815536,38520,,,,,,,,,15786.0,6.5,0.0,0.0,0.0,0.0,0.0,42943,13.1
644,MI,Clare,26035,5153.71427815536,30926,,,,,,,,,11148.0,8.0,0.0,0.0,0.0,0.0,0.0,40710,12.1
645,MI,Clinton,26037,7553.71427815536,75382,42.8,42.9,41.5,,,,,,38904.0,4.4,0.0,0.0,0.0,0.0,0.0,54719,7.9
646,MI,Delta,26041,5597.71427815536,37069,,,,,,,,,16243.0,6.2,0.0,0.0,0.0,0.0,0.0,46524,10.4
647,MI,Dickinson,26043,5705.71427815536,26168,,,,,,,,,12132.0,4.8,0.0,0.0,0.0,0.0,0.0,55335,9.1
648,MI,Eaton,26045,7553.71427815536,107759,43.5,43.7,40.9,68.0,42.0,3.0,26.0,41.0,54084.0,5.3,0.0,0.0,0.0,0.0,0.0,50743,9.3
649,MI,Emmet,26047,6305.71427815536,32694,,,,,,,,,16348.0,6.4,0.0,0.0,0.0,0.0,0.0,66826,8.8
650,MI,Genesee,26049,5633.71427815536,425790,43.0,43.50000000000001,40.3,360.0,60.0,25.0,213.0,146.0,174492.0,7.6,5701791.0,472750.0,1777887.0,0.0,7952428.0,49399,10
651,MI,Gladwin,26051,5633.71427815536,25692,,,,,,,,,9595.0,7.1,0.0,0.0,0.0,0.0,0.0,44068,8.5
652,MI,Grand Traverse,26055,7937.71427815536,86986,41.0,41.8,43.4,164.0,24.0,10.0,102.0,61.0,47928.0,5.0,0.0,0.0,0.0,0.0,0.0,60388,9
653,MI,Gratiot,26057,5141.71427815536,42476,,,,,,,,,17041.0,5.6,0.0,0.0,0.0,0.0,0.0,43249,12.6
654,MI,Hillsdale,26059,5285.71427815536,46688,,,,,,,,,19704.0,5.5,0.0,0.0,0.0,0.0,0.0,42365,10
655,MI,Houghton,26061,5225.71427815536,36628,,,,,,,,,15678.0,5.0,0.0,0.0,0.0,0.0,0.0,43809,10.1
656,MI,Huron,26063,5513.71427815536,33118,,,,,,,,,14854.0,5.4,0.0,0.0,0.0,0.0,0.0,55774,15.3
657,MI,Ingham,26065,7553.71427815536,280895,50.8,50.900000000000006,33.8,2100.0,615.0,154.0,1117.0,976.0,141678.0,5.6,2006536.0,167605.0,794822.0,0.0,2968963.0,49608,10.6
658,MI,Ionia,26067,5765.71427815536,63905,45.3,47.7,39.7,,,,,,29513.0,4.8,0.0,0.0,0.0,0.0,0.0,40849,11.6
659,MI,Iosco,26069,6125.71427815536,25887,,,,,,,,,9819.0,7.2,0.0,0.0,0.0,0.0,0.0,46918,12.3
660,MI,Isabella,26073,5921.71427815536,70311,,,,,,,,,31774.0,5.3,0.0,0.0,0.0,0.0,0.0,45657,11.7
661,MI,Jackson,26075,6713.71427815536,160248,42.9,45.0,40.9,90.0,13.0,8.0,47.0,42.0,71993.0,5.7,0.0,0.0,0.0,0.0,0.0,47503,11
662,MI,Kalamazoo,26077,6521.71427815536,250331,49.2,49.6,34.7,488.0,103.0,27.0,276.0,209.0,128630.0,5.0,0.0,0.0,0.0,0.0,0.0,58524,8.1
663,MI,Kent,26081,7625.71427815536,602622,49.1,49.6,36.0,1044.0,255.0,102.0,657.0,374.0,349167.0,4.7,5518079.0,446223.0,2390514.0,0.0,8354816.0,61852,7.7
664,MI,Lapeer,26087,7829.71427815536,88319,39.4,39.9,45.1,,,,,,40133.0,6.1,0.0,0.0,0.0,0.0,0.0,52034,10.4
665,MI,Lenawee,26091,5909.71427815536,99892,40.7,43.50000000000001,42.0,158.0,49.0,12.0,81.0,77.0,44522.0,5.5,0.0,0.0,0.0,0.0,0.0,46929,9.3
666,MI,Livingston,26093,7937.71427815536,180967,39.9,41.0,43.6,97.0,38.0,5.0,31.0,65.0,101855.0,4.2,0.0,0.0,0.0,0.0,0.0,65883,5.6
667,MI,Macomb,26099,7829.71427815536,840978,44.8,45.5,41.2,272.0,80.0,14.0,144.0,128.0,439812.0,5.9,1863007.0,154440.0,1797863.0,0.0,3815310.0,54258,9.4
668,MI,Marquette,26103,5549.71427815536,67077,45.99999999999999,47.0,39.5,,,,,,30639.0,5.4,0.0,0.0,0.0,0.0,0.0,47870,11
669,MI,Mason,26105,5429.71427815536,28705,,,,,,,,,13009.0,6.4,0.0,0.0,0.0,0.0,0.0,48733,10.7
670,MI,Mecosta,26107,5897.71427815536,42798,,,,,,,,,17735.0,6.4,0.0,0.0,0.0,0.0,0.0,44177,11.5
671,MI,Midland,26111,6245.71427815536,83629,42.0,43.400000000000006,41.1,,,,,,38276.0,4.9,0.0,0.0,0.0,0.0,0.0,62055,6.5
672,MI,Monroe,26115,6761.71427815536,152021,41.2,42.1,42.8,111.0,20.0,7.0,59.0,51.0,72149.0,6.0,0.0,0.0,0.0,0.0,0.0,53509,5.8
673,MI,Montcalm,26117,5945.71427815536,63342,43.1,46.900000000000006,41.1,,,,,,27073.0,5.6,0.0,0.0,0.0,0.0,0.0,40592,11.3
674,MI,Muskegon,26121,6017.71427815536,172188,43.2,44.900000000000006,39.8,135.0,36.0,13.0,60.0,75.0,75304.0,7.5,0.0,0.0,0.0,0.0,0.0,46701,11.4
675,MI,Newaygo,26123,5297.71427815536,48460,,,,,,,,,22817.0,5.6,0.0,0.0,0.0,0.0,0.0,44597,10.7
676,MI,Oakland,26125,7829.71427815536,1202362,45.0,46.5,41.6,737.0,260.0,87.0,341.0,385.0,660330.0,4.7,5439436.0,327422.0,3066105.0,0.0,8832963.0,80962,6.1
677,MI,Oceana,26127,5141.71427815536,26570,,,,,,,,,11581.0,7.4,0.0,0.0,0.0,0.0,0.0,46015,10.9
678,MI,Ottawa,26139,7949.71427815536,263801,44.8,46.4,36.2,200.0,35.0,17.0,117.0,82.0,156739.0,4.1,0.0,0.0,0.0,0.0,0.0,56076,7.4
679,MI,Saginaw,26145,6329.71427815536,200169,41.9,42.0,40.9,313.0,116.0,18.0,162.0,150.0,81321.0,7.1,2142651.0,174251.0,440562.0,0.0,2757464.0,49274,10.2
680,MI,Sanilac,26151,5141.71427815536,43114,,,,,,,,,18923.0,6.1,0.0,0.0,0.0,0.0,0.0,47144,15.5
681,MI,Shiawassee,26155,5297.71427815536,70648,40.8,41.900000000000006,43.3,,,,,,31704.0,5.7,0.0,0.0,0.0,0.0,0.0,47525,10.4
682,MI,St. Clair,26147,7829.71427815536,163040,40.1,40.9,44.6,,,,,,74255.0,5.9,0.0,0.0,0.0,0.0,0.0,52805,10.2
683,MI,St. Joseph,26149,5141.71427815536,61295,,,,,,,,,27776.0,5.1,0.0,0.0,0.0,0.0,0.0,46199,12.1
684,MI,Tuscola,26157,5573.71427815536,55729,,,,,,,,,22658.0,6.3,0.0,0.0,0.0,0.0,0.0,44908,12.3
685,MI,Van Buren,26159,6521.71427815536,76258,39.2,40.1,40.9,,,,,,33843.0,6.1,0.0,0.0,0.0,0.0,0.0,48770,9.6
686,MI,Washtenaw,26161,9941.71427815536,344791,51.2,52.7,34.8,211.0,36.0,18.0,129.0,79.0,189511.0,4.3,2109235.0,166259.0,1390533.0,0.0,3666027.0,68688,5.2
687,MI,Wayne,26163,7829.71427815536,1820584,45.49999999999999,45.8,37.9,166.0,68.0,5.0,88.0,100.0,797703.0,8.0,41737475.0,3417867.0,10099588.0,2723332.0,57978262.0,50610,9.8
689,MI,Wexford,26165,5621.71427815536,32735,,,,,,,,,14561.0,6.0,0.0,0.0,0.0,0.0,0.0,44697,10.7
690,MN,Anoka,27003,9773.71427815536,330844,44.5,45.6,38.8,,,,,,195027.0,3.4,0.0,0.0,0.0,0.0,0.0,59397,6
691,MN,Becker,27005,5753.71427815536,32504,,,,,,,,,18683.0,3.4,0.0,0.0,0.0,0.0,0.0,56147,7.5
692,MN,Beltrami,27007,5753.71427815536,44442,,,,285.0,102.0,50.0,137.0,144.0,23933.0,3.7,0.0,0.0,0.0,0.0,0.0,50833,9.4
693,MN,Benton,27009,7169.71427815536,38451,,,,,,,,,21312.0,4.3,0.0,0.0,0.0,0.0,0.0,53214,8.7
694,MN,Blue Earth,27013,7373.71427815536,64013,51.9,52.2,31.8,,,,,,39179.0,3.1,0.0,0.0,0.0,0.0,0.0,51834,8
695,MN,Brown,27015,5489.71427815536,25893,,,,,,,,,13430.0,3.1,0.0,0.0,0.0,0.0,0.0,60615,8.2
696,MN,Carlton,27017,6833.71427815536,35386,,,,,,,,,17106.0,4.0,0.0,0.0,0.0,0.0,0.0,49797,7.2
697,MN,Carver,27019,9773.71427815536,91042,42.1,42.7,38.6,,,,,,58187.0,2.7,0.0,0.0,0.0,0.0,0.0,80562,3.2
698,MN,Cass,27021,5621.71427815536,28567,,,,,,,,,15598.0,4.4,0.0,0.0,0.0,0.0,0.0,56491,8.2
699,MN,Chisago,27025,9773.71427815536,53887,,,,,,,,,29423.0,3.7,0.0,0.0,0.0,0.0,0.0,57574,5.7
700,MN,Clay,27027,7085.71427815536,58999,46.3,49.1,35.0,253.0,94.0,30.0,130.0,122.0,36092.0,2.7,0.0,0.0,0.0,0.0,0.0,51260,9.5
701,MN,Crow Wing,27035,6137.71427815536,62500,37.00000000000001,37.9,45.0,,,,,,31834.0,4.0,0.0,0.0,0.0,0.0,0.0,54260,7.3
702,MN,Dakota,27037,9773.71427815536,398552,44.9,45.2,38.5,,,,,,237756.0,3.1,1941521.0,160273.0,2512927.0,0.0,4614721.0,67927,4.6
703,MN,Douglas,27041,5981.71427815536,36009,,,,,,,,,20894.0,2.8,0.0,0.0,0.0,0.0,0.0,59909,7.9
704,MN,Freeborn,27047,5141.71427815536,31255,,,,,,,,,15344.0,3.5,0.0,0.0,0.0,0.0,0.0,53790,10
705,MN,Goodhue,27049,5933.71427815536,46183,,,,485.0,142.0,44.0,270.0,214.0,26010.0,3.2,0.0,0.0,0.0,0.0,0.0,60933,5
706,MN,Hennepin,27053,9773.71427815536,1152425,50.400000000000006,51.2,37.4,2791.0,703.0,256.0,1562.0,1207.0,693393.0,3.4,14138068.0,1151922.0,4700892.0,1361885.0,21352767.0,85505,4.6
707,MN,Isanti,27059,9773.71427815536,37816,,,,,,,,,21344.0,4.1,0.0,0.0,0.0,0.0,0.0,53189,6.4
708,MN,Itasca,27061,5837.71427815536,45058,,,,,,,,,21147.0,4.7,0.0,0.0,0.0,0.0,0.0,51563,6.3
709,MN,Kandiyohi,27067,5693.71427815536,42239,,,,,,,,,22957.0,3.6,0.0,0.0,0.0,0.0,0.0,58345,7.1
710,MN,Le Sueur,27079,6005.71427815536,27703,,,,,,,,,15633.0,4.1,0.0,0.0,0.0,0.0,0.0,58146,8.5
711,MN,Lyon,27083,5141.71427815536,25857,,,,,,,,,13966.0,2.7,0.0,0.0,0.0,0.0,0.0,58433,10.7
712,MN,McLeod,27085,5873.71427815536,36651,,,,,,,,,18763.0,3.4,0.0,0.0,0.0,0.0,0.0,56689,10.1
713,MN,Mille Lacs,27095,6761.71427815536,26097,,,,,,,,,12462.0,5.2,0.0,0.0,0.0,0.0,0.0,50104,8.7
714,MN,Morrison,27097,5141.71427815536,33198,,,,,,,,,17149.0,4.4,0.0,0.0,0.0,0.0,0.0,50229,12.4
715,MN,Mower,27099,5657.71427815536,39163,,,,,,,,,20169.0,3.1,0.0,0.0,0.0,0.0,0.0,55320,9.7
716,MN,Nicollet,27103,7373.71427815536,32727,,,,,,,,,20123.0,2.8,0.0,0.0,0.0,0.0,0.0,56992,6.5
717,MN,Olmsted,27109,7601.71427815536,144248,45.4,45.7,37.5,,,,,,89697.0,2.8,0.0,0.0,0.0,0.0,0.0,65959,5.9
718,MN,Otter Tail,27111,5189.71427815536,57303,,,,,,,,,30602.0,3.4,0.0,0.0,0.0,0.0,0.0,55698,9.5
719,MN,Pine,27115,5909.71427815536,29750,,,,,,,,,13970.0,5.0,0.0,0.0,0.0,0.0,0.0,45538,10.2
720,MN,Polk,27119,6845.71427815536,31600,,,,,,,,,15699.0,3.8,0.0,0.0,0.0,0.0,0.0,58682,15.5
721,MN,Ramsey,27123,9773.71427815536,508640,49.3,50.3,35.8,2572.0,537.0,231.0,1527.0,1027.0,281343.0,3.8,6822334.0,566521.0,1938350.0,0.0,9327205.0,62594,6.6
722,MN,Rice,27131,6881.71427815536,64142,44.6,46.5,38.9,,,,,,36354.0,3.2,0.0,0.0,0.0,0.0,0.0,51545,7
723,MN,Scott,27139,9773.71427815536,129928,45.7,45.2,37.4,,,,,,82810.0,3.0,0.0,0.0,0.0,0.0,0.0,69243,4.3
724,MN,Sherburne,27141,9773.71427815536,88499,45.1,46.9,38.6,,,,,,52101.0,3.5,0.0,0.0,0.0,0.0,0.0,55341,5.9
725,MN,St. Louis,27137,6833.71427815536,200226,42.6,43.5,41.3,,,,,,97613.0,3.8,0.0,0.0,0.0,0.0,0.0,55303,6.9
726,MN,Stearns,27145,7169.71427815536,150642,44.4,44.7,34.2,916.0,251.0,92.0,448.0,465.0,88222.0,3.6,0.0,0.0,0.0,0.0,0.0,56711,8.6
727,MN,Steele,27147,6029.71427815536,36576,,,,,,,,,19944.0,3.3,0.0,0.0,0.0,0.0,0.0,55176,8.5
728,MN,Washington,27163,9773.71427815536,238136,42.2,42.8,40.0,,,,,,141988.0,2.9,0.0,0.0,0.0,0.0,0.0,,
729,MN,Winona,27169,5729.71427815536,51461,,,,,,,,,27272.0,2.9,0.0,0.0,0.0,0.0,0.0,,
730,MN,Wright,27171,9773.71427815536,124700,43.1,44.1,38.6,,,,,,75116.0,3.1,0.0,0.0,0.0,0.0,0.0,,
731,MO,Adair,29001,4721.71427815536,25607,,,,,,,,,9908.0,4.3,0.0,0.0,0.0,0.0,0.0,37898,8.1
732,MO,Audrain,29007,4997.71427815536,25529,,,,,,,,,10246.0,3.7,0.0,0.0,0.0,0.0,0.0,44319,9.9
733,MO,Barry,29009,4733.71427815536,35597,,,,,,,,,15094.0,4.6,0.0,0.0,0.0,0.0,0.0,41248,6
734,MO,Boone,29019,6701.71427815536,162642,51.7,51.900000000000006,32.6,,,,,,99004.0,3.0,0.0,0.0,0.0,0.0,0.0,54522,5
735,MO,Buchanan,29021,5885.71427815536,89201,43.4,45.89999999999999,38.5,148.0,27.0,7.0,79.0,69.0,43329.0,3.8,0.0,0.0,0.0,0.0,0.0,46362,6.9
736,MO,Butler,29023,4925.71427815536,42794,,,,,,,,,18037.0,4.7,0.0,0.0,0.0,0.0,0.0,43194,12.4
737,MO,Callaway,29027,5045.71427815536,44332,,,,,,,,,21325.0,3.4,0.0,0.0,0.0,0.0,0.0,46191,8.9
738,MO,Camden,29029,5141.71427815536,44002,,,,,,,,,19270.0,5.0,0.0,0.0,0.0,0.0,0.0,53779,8.6
739,MO,Cape Girardeau,29031,5573.71427815536,75674,46.7,47.7,36.7,1571.0,304.0,118.0,826.0,733.0,40445.0,3.6,0.0,0.0,0.0,0.0,0.0,48732,5.9
740,MO,Cass,29037,8225.71427815536,99478,41.400000000000006,40.9,39.8,,,,,,54398.0,3.9,0.0,0.0,0.0,0.0,0.0,54020,5.2
741,MO,Christian,29043,5525.71427815536,77422,43.900000000000006,46.400000000000006,40.2,,,,,,46547.0,3.2,0.0,0.0,0.0,0.0,0.0,48509,5.8
742,MO,Clay,29047,8225.71427815536,221939,47.7,47.4,37.5,,,,,,138370.0,4.9,0.0,0.0,0.0,0.0,0.0,56118,6.3
743,MO,Cole,29051,4817.71427815536,75990,45.4,48.1,39.4,371.0,120.0,134.0,155.0,212.0,38648.0,3.1,0.0,0.0,0.0,0.0,0.0,54941,8
744,MO,Dunklin,29069,4745.71427815536,31953,,,,,,,,,11276.0,6.1,0.0,0.0,0.0,0.0,0.0,43809,8.3
745,MO,Franklin,29071,7349.71427815536,101492,40.1,40.9,42.5,,,,,,52747.0,4.0,0.0,0.0,0.0,0.0,0.0,51952,5.9
746,MO,Greene,29077,5525.71427815536,275174,49.2,50.6,36.5,517.0,89.0,45.0,283.0,230.0,152184.0,3.4,0.0,0.0,0.0,0.0,0.0,51220,4.9
747,MO,Howell,29091,4649.71427815536,40400,,,,,,,,,16165.0,4.8,0.0,0.0,0.0,0.0,0.0,40358,7.6
748,MO,Jackson,29095,8225.71427815536,674158,48.0,48.1,37.0,,,,,,359763.0,5.5,7752278.0,639957.0,2380452.0,1419904.0,12192591.0,53112,7
749,MO,Jasper,29097,5597.71427815536,117404,45.99999999999999,47.0,37.0,231.0,33.0,10.0,150.0,80.0,56953.0,3.7,0.0,0.0,0.0,0.0,0.0,43859,3.6
750,MO,Jefferson,29099,7349.71427815536,218733,43.3,44.1,40.4,,,,,,117556.0,4.1,0.0,0.0,0.0,0.0,0.0,49392,5.6
751,MO,Johnson,29101,5321.71427815536,52595,,,,,,,,,23074.0,4.4,0.0,0.0,0.0,0.0,0.0,46526,6.8
752,MO,Laclede,29105,4649.71427815536,35571,,,,,,,,,16514.0,4.3,0.0,0.0,0.0,0.0,0.0,41266,7.4
753,MO,Lafayette,29107,8225.71427815536,33381,,,,,,,,,16674.0,4.3,0.0,0.0,0.0,0.0,0.0,49491,7.6
754,MO,Lawrence,29109,4829.71427815536,38634,,,,,,,,,17457.0,4.0,0.0,0.0,0.0,0.0,0.0,39889,7.1
755,MO,Lincoln,29113,7349.71427815536,52566,,,,,,,,,29307.0,4.6,0.0,0.0,0.0,0.0,0.0,47686,6.1
756,MO,Marion,29127,5057.71427815536,28781,,,,,,,,,14197.0,3.5,0.0,0.0,0.0,0.0,0.0,47304,8
